UTC,ISO8601,Hour,Open,Highest,Lowest,Closing,Volume
1546689600000,2019-01-05T07:00:00,7,3801.03,3811.98,3796.35,3802.47,964.3829529999999
1546693200000,2019-01-05T08:00:00,8,3801.79,3802.74,3782.0,3793.84,1386.14167
1546696800000,2019-01-05T09:00:00,9,3793.83,3794.89,3778.01,3787.45,1333.232982
1546700400000,2019-01-05T10:00:00,10,3787.55,3814.0,3785.02,3785.58,1807.063707
1546704000000,2019-01-05T11:00:00,11,3785.58,3805.0,3775.0,3797.19,1663.6014400000001
1546707600000,2019-01-05T12:00:00,12,3797.0,3807.99,3795.82,3801.36,1004.5710730000001
1546711200000,2019-01-05T13:00:00,13,3801.52,3818.51,3798.26,3809.02,1159.90149
1546714800000,2019-01-05T14:00:00,14,3810.0,3820.0,3798.19,3810.98,868.144392
1546718400000,2019-01-05T15:00:00,15,3810.89,3812.36,3800.0,3803.68,514.185341
1546722000000,2019-01-05T16:00:00,16,3804.95,3812.5,3799.0,3806.57,493.090412
1546725600000,2019-01-05T17:00:00,17,3806.33,3810.2,3751.0,3786.62,2574.917606
1546729200000,2019-01-05T18:00:00,18,3786.62,3786.63,3766.14,3770.96,829.738988
1546732800000,2019-01-05T19:00:00,19,3771.12,3792.12,3761.6,3786.76,964.5644279999999
1546736400000,2019-01-05T20:00:00,20,3786.86,3791.98,3761.15,3765.65,1065.356514
1546740000000,2019-01-05T21:00:00,21,3765.65,3775.01,3740.0,3771.82,1629.662522
1546743600000,2019-01-05T22:00:00,22,3771.57,3778.13,3765.49,3771.15,575.9471110000001
1546747200000,2019-01-05T23:00:00,23,3771.7,3776.86,3760.58,3767.9,648.534626
1546750800000,2019-01-06T00:00:00,0,3768.13,3783.55,3764.43,3777.75,586.813576
1546754400000,2019-01-06T01:00:00,1,3778.38,3779.76,3772.14,3772.22,330.386704
1546758000000,2019-01-06T02:00:00,2,3772.34,3775.11,3760.0,3767.94,656.498524
1546761600000,2019-01-06T03:00:00,3,3768.11,3773.32,3761.81,3772.88,569.315529
1546765200000,2019-01-06T04:00:00,4,3772.77,3782.56,3770.93,3771.3,821.586998
1546768800000,2019-01-06T05:00:00,5,3771.3,3812.02,3770.93,3796.99,1745.968805
1546772400000,2019-01-06T06:00:00,6,3796.42,3820.82,3796.42,3814.24,1851.6311219999998
1546776000000,2019-01-06T07:00:00,7,3814.23,3820.41,3787.07,3790.81,1358.359908
1546779600000,2019-01-06T08:00:00,8,3791.12,3808.31,3785.0,3798.61,839.1476230000001
1546783200000,2019-01-06T09:00:00,9,3800.0,3805.0,3791.0,3801.35,900.376637
1546786800000,2019-01-06T10:00:00,10,3802.0,3824.99,3800.24,3806.82,1551.907518
1546790400000,2019-01-06T11:00:00,11,3806.91,3814.99,3800.31,3813.39,916.842816
1546794000000,2019-01-06T12:00:00,12,3813.39,4025.0,3813.39,4007.11,8255.228309
1546797600000,2019-01-06T13:00:00,13,4007.13,4027.71,3972.71,3989.09,3032.692339
1546801200000,2019-01-06T14:00:00,14,3990.0,4013.0,3989.12,4002.46,2004.541875
1546804800000,2019-01-06T15:00:00,15,4001.41,4015.0,3967.01,3977.16,1848.30919
1546808400000,2019-01-06T16:00:00,16,3980.57,3985.69,3953.53,3967.49,2190.129871
1546812000000,2019-01-06T17:00:00,17,3967.49,3988.0,3965.42,3970.36,977.128225
1546815600000,2019-01-06T18:00:00,18,3970.99,4009.63,3970.79,3987.6,1232.875939
1546819200000,2019-01-06T19:00:00,19,3987.62,4017.9,3986.41,4008.05,1506.176402
1546822800000,2019-01-06T20:00:00,20,4008.88,4009.84,3972.06,3984.28,1753.09007
1546826400000,2019-01-06T21:00:00,21,3984.02,3987.2,3970.03,3987.2,1289.863277
1546830000000,2019-01-06T22:00:00,22,3987.04,3996.97,3983.03,3992.26,815.6225440000001
1546833600000,2019-01-06T23:00:00,23,3991.69,3996.06,3986.4,3988.72,648.232107
1546837200000,2019-01-07T00:00:00,0,3987.89,3996.08,3980.08,3994.96,732.6578049999999
1546840800000,2019-01-07T01:00:00,1,3993.82,4001.77,3982.61,3990.78,1105.6592130000001
1546844400000,2019-01-07T02:00:00,2,3990.76,4001.21,3988.0,4001.0,1113.761223
1546848000000,2019-01-07T03:00:00,3,4001.02,4015.0,3990.0,4007.7,2023.90655
1546851600000,2019-01-07T04:00:00,4,4007.68,4010.67,3921.53,3957.01,4055.9098590000003
1546855200000,2019-01-07T05:00:00,5,3957.01,3997.0,3955.5,3959.35,2001.424162
1546858800000,2019-01-07T06:00:00,6,3959.35,3976.9,3952.07,3976.76,975.349508
1546862400000,2019-01-07T07:00:00,7,3976.78,3978.0,3955.02,3956.87,881.119979
1546866000000,2019-01-07T08:00:00,8,3956.87,3982.96,3955.02,3980.26,849.4360310000001
1546869600000,2019-01-07T09:00:00,9,3980.98,4000.0,3975.8,3985.46,1168.983601
1546873200000,2019-01-07T10:00:00,10,3985.48,3990.0,3964.49,3969.91,1269.785993
1546876800000,2019-01-07T11:00:00,11,3969.91,3985.98,3965.0,3978.96,1225.540906
1546880400000,2019-01-07T12:00:00,12,3978.96,3989.18,3941.0,3979.34,2244.2085690000004
1546884000000,2019-01-07T13:00:00,13,3979.34,3994.98,3976.0,3977.89,1326.024328
1546887600000,2019-01-07T14:00:00,14,3977.0,3989.35,3974.31,3988.52,906.5373519999999
1546891200000,2019-01-07T15:00:00,15,3987.71,3988.74,3961.0,3970.96,1272.856043
1546894800000,2019-01-07T16:00:00,16,3969.88,3981.25,3967.0,3971.98,776.604485
1546898400000,2019-01-07T17:00:00,17,3971.99,3975.35,3951.55,3964.81,1130.4271130000002
1546902000000,2019-01-07T18:00:00,18,3965.61,3978.97,3954.19,3975.45,796.6691440000001
1546905600000,2019-01-07T19:00:00,19,3976.76,3989.0,3973.79,3981.12,930.1738859999999
1546909200000,2019-01-07T20:00:00,20,3981.12,3982.1,3960.0,3961.03,965.3574369999999
1546912800000,2019-01-07T21:00:00,21,3961.53,3966.39,3922.0,3949.16,2296.01163
1546916400000,2019-01-07T22:00:00,22,3949.0,3957.49,3942.0,3945.61,1034.499947
1546920000000,2019-01-07T23:00:00,23,3944.94,3947.62,3936.26,3944.88,1460.0147630000001
1546923600000,2019-01-08T00:00:00,0,3943.86,3952.54,3939.81,3950.49,1002.696468
1546927200000,2019-01-08T01:00:00,1,3950.49,3965.66,3940.0,3958.56,1044.670249
1546930800000,2019-01-08T02:00:00,2,3959.59,3968.42,3946.09,3953.6,1038.145484
1546934400000,2019-01-08T03:00:00,3,3953.14,3974.2,3948.75,3960.64,1238.26706
1546938000000,2019-01-08T04:00:00,4,3960.67,3982.0,3958.48,3973.62,1716.901261
1546941600000,2019-01-08T05:00:00,5,3972.12,3982.25,3964.0,3980.69,1303.373959
1546945200000,2019-01-08T06:00:00,6,3981.81,4018.0,3967.93,4001.59,2222.315967
1546948800000,2019-01-08T07:00:00,7,4002.32,4007.0,3988.64,3988.83,1582.5792279999998
1546952400000,2019-01-08T08:00:00,8,3989.16,4039.0,3988.83,4026.72,2585.67229
1546956000000,2019-01-08T09:00:00,9,4027.3,4028.19,4002.76,4008.81,2165.9034699999997
1546959600000,2019-01-08T10:00:00,10,4008.81,4069.8,3981.0,4000.48,4677.308972
1546963200000,2019-01-08T11:00:00,11,4002.04,4007.84,3938.82,3968.77,3645.257845
1546966800000,2019-01-08T12:00:00,12,3970.76,3984.4,3956.0,3962.0,1615.9689720000001
1546970400000,2019-01-08T13:00:00,13,3962.0,3977.06,3954.0,3968.46,892.064159
1546974000000,2019-01-08T14:00:00,14,3969.42,3983.0,3957.93,3976.12,906.055119
1546977600000,2019-01-08T15:00:00,15,3976.11,3985.8,3965.4,3965.4,771.559473
1546981200000,2019-01-08T16:00:00,16,3965.4,3976.46,3960.9,3963.23,682.332459
1546984800000,2019-01-08T17:00:00,17,3963.34,3968.47,3952.3,3967.83,607.3329679999999
1546988400000,2019-01-08T18:00:00,18,3967.83,3971.4,3903.0,3955.13,2516.960056
1546992000000,2019-01-08T19:00:00,19,3955.45,3970.47,3930.04,3955.73,1725.7426030000001
1546995600000,2019-01-08T20:00:00,20,3955.76,3997.74,3936.26,3986.0,2380.545266
1546999200000,2019-01-08T21:00:00,21,3985.74,3999.89,3977.3,3980.64,1439.526341
1547002800000,2019-01-08T22:00:00,22,3981.89,3992.75,3977.42,3981.03,986.812642
1547006400000,2019-01-08T23:00:00,23,3981.98,4002.0,3981.03,3994.0,928.313063
1547010000000,2019-01-09T00:00:00,0,3994.0,3999.2,3983.0,3987.98,802.910191
1547013600000,2019-01-09T01:00:00,1,3988.19,3990.0,3978.0,3986.63,801.9343309999999
1547017200000,2019-01-09T02:00:00,2,3986.44,4000.0,3985.02,3987.88,797.726342
1547020800000,2019-01-09T03:00:00,3,3987.76,3991.78,3971.11,3982.54,1076.596718
1547024400000,2019-01-09T04:00:00,4,3982.85,3996.98,3976.0,3978.0,930.436261
1547028000000,2019-01-09T05:00:00,5,3977.7,3987.07,3971.5,3982.77,1215.609054
1547031600000,2019-01-09T06:00:00,6,3982.53,4006.81,3980.58,3986.44,1377.455574
1547035200000,2019-01-09T07:00:00,7,3985.52,3996.3,3956.0,3976.72,1947.409478
1547038800000,2019-01-09T08:00:00,8,3976.86,3977.71,3952.0,3968.09,1406.145935
1547042400000,2019-01-09T09:00:00,9,3968.07,3968.11,3941.0,3951.22,1689.8458920000003
1547046000000,2019-01-09T10:00:00,10,3951.22,3971.18,3942.39,3958.28,1552.413564
1547049600000,2019-01-09T11:00:00,11,3957.59,3977.93,3952.44,3963.03,1328.487833
1547053200000,2019-01-09T12:00:00,12,3965.05,3972.0,3955.68,3968.0,888.102025
1547056800000,2019-01-09T13:00:00,13,3967.14,3975.0,3958.0,3971.38,815.142596
1547060400000,2019-01-09T14:00:00,14,3970.06,3983.66,3964.79,3978.34,920.183472
1547064000000,2019-01-09T15:00:00,15,3978.98,3981.0,3961.0,3967.0,881.474455
1547067600000,2019-01-09T16:00:00,16,3967.0,3990.0,3955.0,3966.48,1534.088939
1547071200000,2019-01-09T17:00:00,17,3966.23,3977.67,3962.21,3967.4,851.9472039999999
1547074800000,2019-01-09T18:00:00,18,3968.59,3973.55,3961.88,3966.65,710.589732
1547078400000,2019-01-09T19:00:00,19,3966.06,3989.81,3963.7,3987.66,877.7880539999999
1547082000000,2019-01-09T20:00:00,20,3988.76,3993.46,3974.31,3982.44,1018.1058539999999
1547085600000,2019-01-09T21:00:00,21,3982.54,3985.0,3975.02,3981.0,901.010983
1547089200000,2019-01-09T22:00:00,22,3981.0,3990.49,3975.13,3978.94,1111.3810740000001
1547092800000,2019-01-09T23:00:00,23,3978.96,3993.82,3976.14,3993.0,1075.4558869999998
1547096400000,2019-01-10T00:00:00,0,3993.0,3996.01,3986.57,3989.79,1464.9839949999998
1547100000000,2019-01-10T01:00:00,1,3988.57,3990.47,3731.01,3781.31,11092.600113
1547103600000,2019-01-10T02:00:00,2,3779.63,3784.73,3747.61,3777.02,4132.6958700000005
1547107200000,2019-01-10T03:00:00,3,3777.54,3783.32,3752.5,3759.07,2371.3771030000003
1547110800000,2019-01-10T04:00:00,4,3757.89,3766.51,3715.65,3732.79,4205.651454999999
1547114400000,2019-01-10T05:00:00,5,3732.77,3751.12,3725.0,3736.45,1579.2900619999998
1547118000000,2019-01-10T06:00:00,6,3735.46,3744.7,3720.0,3739.99,1961.5282359999999
1547121600000,2019-01-10T07:00:00,7,3738.01,3750.0,3728.06,3732.81,1439.657104
1547125200000,2019-01-10T08:00:00,8,3732.81,3736.11,3707.07,3725.62,2036.145041
1547128800000,2019-01-10T09:00:00,9,3725.19,3732.98,3713.3,3726.32,1921.461884
1547132400000,2019-01-10T10:00:00,10,3726.32,3735.65,3713.4,3726.39,1861.669661
1547136000000,2019-01-10T11:00:00,11,3726.79,3726.79,3540.0,3583.21,8950.301648
1547139600000,2019-01-10T12:00:00,12,3583.21,3588.78,3561.6,3574.18,1842.25247
1547143200000,2019-01-10T13:00:00,13,3574.15,3576.61,3557.16,3573.78,1118.035194
1547146800000,2019-01-10T14:00:00,14,3573.78,3606.88,3540.33,3596.12,3226.02017
1547150400000,2019-01-10T15:00:00,15,3596.73,3609.21,3582.0,3585.62,1613.426758
1547154000000,2019-01-10T16:00:00,16,3585.07,3593.98,3574.65,3586.29,1029.9466869999999
1547157600000,2019-01-10T17:00:00,17,3586.29,3590.46,3574.64,3583.43,1215.705903
1547161200000,2019-01-10T18:00:00,18,3583.43,3597.72,3577.05,3585.88,1355.737304
1547164800000,2019-01-10T19:00:00,19,3585.88,3617.04,3557.52,3607.72,2396.186279
1547168400000,2019-01-10T20:00:00,20,3608.36,3609.09,3586.63,3592.95,1248.320598
1547172000000,2019-01-10T21:00:00,21,3591.17,3596.74,3572.76,3579.76,1203.732473
1547175600000,2019-01-10T22:00:00,22,3579.78,3589.79,3576.76,3583.09,1151.7955949999998
1547179200000,2019-01-10T23:00:00,23,3583.05,3583.12,3546.36,3562.0,2425.338605
1547182800000,2019-01-11T00:00:00,0,3562.0,3575.78,3560.0,3573.49,1339.354444
1547186400000,2019-01-11T01:00:00,1,3573.47,3590.0,3570.55,3584.48,883.608776
1547190000000,2019-01-11T02:00:00,2,3584.76,3597.0,3578.95,3595.47,1112.017007
1547193600000,2019-01-11T03:00:00,3,3595.47,3635.0,3590.82,3605.61,2203.902177
1547197200000,2019-01-11T04:00:00,4,3606.49,3612.0,3587.43,3591.3,1532.501414
1547200800000,2019-01-11T05:00:00,5,3589.98,3597.64,3562.0,3586.06,1755.507344
1547204400000,2019-01-11T06:00:00,6,3586.45,3596.99,3580.02,3594.0,1249.1065640000002
1547208000000,2019-01-11T07:00:00,7,3593.57,3594.18,3571.18,3585.4,1311.359197
1547211600000,2019-01-11T08:00:00,8,3584.97,3590.94,3569.16,3569.67,1214.8578289999998
1547215200000,2019-01-11T09:00:00,9,3570.12,3612.0,3569.17,3598.72,1940.3758920000002
1547218800000,2019-01-11T10:00:00,10,3599.79,3616.13,3585.5,3585.51,1337.323926
1547222400000,2019-01-11T11:00:00,11,3586.49,3620.24,3582.5,3601.05,1439.993298
1547226000000,2019-01-11T12:00:00,12,3601.22,3615.82,3599.85,3608.9,1101.792551
1547229600000,2019-01-11T13:00:00,13,3608.93,3612.67,3594.0,3605.88,1092.006884
1547233200000,2019-01-11T14:00:00,14,3605.88,3613.0,3602.0,3606.15,866.679655
1547236800000,2019-01-11T15:00:00,15,3606.36,3624.82,3601.58,3610.7,1123.724109
1547240400000,2019-01-11T16:00:00,16,3611.51,3658.0,3594.06,3602.52,2024.504846
1547244000000,2019-01-11T17:00:00,17,3602.52,3606.88,3571.43,3578.85,1307.0592060000001
1547247600000,2019-01-11T18:00:00,18,3578.85,3615.0,3465.0,3601.31,5077.606064
1547251200000,2019-01-11T19:00:00,19,3601.31,3618.19,3588.01,3601.46,1929.34205
1547254800000,2019-01-11T20:00:00,20,3601.01,3601.53,3533.0,3590.17,1787.0645510000002
1547258400000,2019-01-11T21:00:00,21,3590.17,3596.55,3579.0,3594.88,785.189702
1547262000000,2019-01-11T22:00:00,22,3594.0,3603.19,3589.33,3601.15,741.299788
1547265600000,2019-01-11T23:00:00,23,3600.64,3601.14,3589.47,3590.35,555.013774
1547269200000,2019-01-12T00:00:00,0,3591.52,3598.77,3586.42,3587.72,433.6271
1547272800000,2019-01-12T01:00:00,1,3588.21,3592.46,3567.31,3571.74,898.063944
1547276400000,2019-01-12T02:00:00,2,3572.74,3583.0,3571.37,3582.38,721.767199
1547280000000,2019-01-12T03:00:00,3,3582.09,3582.81,3571.2,3574.06,565.2308820000001
1547283600000,2019-01-12T04:00:00,4,3574.8,3579.78,3559.5,3578.3,883.0567679999999
1547287200000,2019-01-12T05:00:00,5,3578.0,3585.71,3572.93,3575.89,610.818668
1547290800000,2019-01-12T06:00:00,6,3575.91,3578.79,3569.32,3571.16,518.629268
1547294400000,2019-01-12T07:00:00,7,3571.89,3605.0,3530.0,3590.36,2214.4291359999997
1547298000000,2019-01-12T08:00:00,8,3590.38,3593.18,3574.0,3587.73,1194.2514720000001
1547301600000,2019-01-12T09:00:00,9,3588.0,3594.82,3582.61,3592.5,840.4310859999999
1547305200000,2019-01-12T10:00:00,10,3592.25,3594.0,3584.0,3591.11,730.155121
1547308800000,2019-01-12T11:00:00,11,3591.11,3599.0,3587.01,3589.9,992.706557
1547312400000,2019-01-12T12:00:00,12,3590.0,3600.0,3572.19,3592.0,1163.4537070000001
1547316000000,2019-01-12T13:00:00,13,3592.02,3599.86,3588.7,3591.92,568.264349
1547319600000,2019-01-12T14:00:00,14,3591.92,3596.0,3587.0,3593.74,437.94482400000004
1547323200000,2019-01-12T15:00:00,15,3592.79,3600.62,3585.0,3594.62,606.483465
1547326800000,2019-01-12T16:00:00,16,3594.6,3603.55,3588.43,3591.3,573.886906
1547330400000,2019-01-12T17:00:00,17,3590.72,3612.39,3571.14,3580.01,1067.24493
1547334000000,2019-01-12T18:00:00,18,3580.43,3590.71,3563.01,3583.13,1181.573107
1547337600000,2019-01-12T19:00:00,19,3584.1,3587.01,3566.19,3570.47,885.225956
1547341200000,2019-01-12T20:00:00,20,3570.67,3583.58,3564.41,3569.04,862.4312070000001
1547344800000,2019-01-12T21:00:00,21,3568.48,3588.24,3568.0,3588.24,578.587992
1547348400000,2019-01-12T22:00:00,22,3588.24,3595.0,3585.12,3593.24,486.30845300000004
1547352000000,2019-01-12T23:00:00,23,3593.27,3598.88,3585.07,3586.49,510.48798
1547355600000,2019-01-13T00:00:00,0,3587.21,3591.56,3581.62,3582.26,341.07147599999996
1547359200000,2019-01-13T01:00:00,1,3582.28,3592.71,3575.84,3580.94,570.4941809999999
1547362800000,2019-01-13T02:00:00,2,3581.93,3586.22,3579.47,3583.68,336.028279
1547366400000,2019-01-13T03:00:00,3,3583.68,3587.85,3574.0,3575.1,303.638042
1547370000000,2019-01-13T04:00:00,4,3576.32,3586.97,3571.7,3586.0,395.895963
1547373600000,2019-01-13T05:00:00,5,3586.0,3588.36,3580.05,3584.09,483.44535999999994
1547377200000,2019-01-13T06:00:00,6,3584.91,3590.02,3583.88,3589.38,576.042209
1547380800000,2019-01-13T07:00:00,7,3589.28,3611.1,3560.26,3583.36,1503.317532
1547384400000,2019-01-13T08:00:00,8,3583.74,3593.08,3583.36,3590.48,576.846502
1547388000000,2019-01-13T09:00:00,9,3588.6,3590.47,3570.0,3572.18,761.637302
1547391600000,2019-01-13T10:00:00,10,3570.55,3577.01,3566.12,3575.53,730.582892
1547395200000,2019-01-13T11:00:00,11,3576.32,3576.33,3441.3,3462.18,7490.318081999999
1547398800000,2019-01-13T12:00:00,12,3464.91,3490.81,3444.28,3479.01,2170.826603
1547402400000,2019-01-13T13:00:00,13,3478.56,3486.13,3449.2,3462.75,1671.060564
1547406000000,2019-01-13T14:00:00,14,3463.0,3474.91,3457.18,3465.82,1406.087608
1547409600000,2019-01-13T15:00:00,15,3465.03,3475.61,3457.63,3462.32,1083.886426
1547413200000,2019-01-13T16:00:00,16,3462.85,3497.98,3454.0,3479.63,1330.696549
1547416800000,2019-01-13T17:00:00,17,3480.14,3482.48,3465.0,3470.51,614.856849
1547420400000,2019-01-13T18:00:00,18,3469.83,3477.56,3457.2,3476.81,715.983447
1547424000000,2019-01-13T19:00:00,19,3477.56,3483.07,3467.02,3483.05,707.905444
1547427600000,2019-01-13T20:00:00,20,3482.47,3493.78,3479.75,3487.98,1033.6878869999998
1547431200000,2019-01-13T21:00:00,21,3488.62,3499.9,3486.05,3496.0,1075.489977
1547434800000,2019-01-13T22:00:00,22,3497.41,3497.41,3487.51,3489.45,594.679479
1547438400000,2019-01-13T23:00:00,23,3489.43,3499.65,3487.52,3498.31,589.75883
1547442000000,2019-01-14T00:00:00,0,3498.31,3514.8,3495.41,3504.72,1139.395352
1547445600000,2019-01-14T01:00:00,1,3503.22,3522.15,3500.08,3518.18,1076.665498
1547449200000,2019-01-14T02:00:00,2,3518.82,3527.83,3509.0,3511.83,1085.856926
1547452800000,2019-01-14T03:00:00,3,3511.73,3511.89,3496.0,3501.85,1082.261649
1547456400000,2019-01-14T04:00:00,4,3501.91,3511.21,3495.01,3505.02,881.120897
1547460000000,2019-01-14T05:00:00,5,3505.3,3540.0,3498.55,3502.75,1489.478154
1547463600000,2019-01-14T06:00:00,6,3503.8,3505.38,3485.02,3488.28,1148.3996359999999
1547467200000,2019-01-14T07:00:00,7,3488.8,3509.0,3487.0,3506.25,1434.914743
1547470800000,2019-01-14T08:00:00,8,3505.78,3514.19,3495.63,3496.8,1094.605957
1547474400000,2019-01-14T09:00:00,9,3496.36,3500.0,3487.0,3497.0,949.617001
1547478000000,2019-01-14T10:00:00,10,3497.0,3647.0,3495.0,3630.98,6878.3559079999995
1547481600000,2019-01-14T11:00:00,11,3630.98,3671.87,3611.0,3616.65,3464.957219
1547485200000,2019-01-14T12:00:00,12,3616.67,3634.99,3616.67,3627.71,1963.0592550000001
1547488800000,2019-01-14T13:00:00,13,3627.45,3647.97,3623.21,3628.01,1726.8701170000002
1547492400000,2019-01-14T14:00:00,14,3629.32,3644.22,3623.15,3638.08,1107.160541
1547496000000,2019-01-14T15:00:00,15,3638.74,3665.0,3623.45,3629.45,1507.930859
1547499600000,2019-01-14T16:00:00,16,3629.46,3629.46,3590.0,3623.7,1446.165233
1547503200000,2019-01-14T17:00:00,17,3623.02,3633.13,3614.36,3622.86,852.109899
1547506800000,2019-01-14T18:00:00,18,3623.0,3635.99,3620.0,3626.09,904.7647539999999
1547510400000,2019-01-14T19:00:00,19,3626.08,3643.27,3624.22,3633.22,886.705047
1547514000000,2019-01-14T20:00:00,20,3632.88,3648.42,3631.93,3633.44,901.1426939999999
1547517600000,2019-01-14T21:00:00,21,3633.46,3636.97,3623.14,3624.98,833.865584
1547521200000,2019-01-14T22:00:00,22,3624.89,3632.07,3623.0,3629.38,637.583367
1547524800000,2019-01-14T23:00:00,23,3629.38,3631.86,3624.83,3627.19,785.077054
1547528400000,2019-01-15T00:00:00,0,3627.4,3630.06,3612.48,3619.43,889.9398960000001
1547532000000,2019-01-15T01:00:00,1,3619.14,3621.92,3610.12,3616.81,1309.362526
1547535600000,2019-01-15T02:00:00,2,3616.03,3629.45,3616.03,3629.09,1118.748268
1547539200000,2019-01-15T03:00:00,3,3629.09,3630.43,3616.0,3624.34,1091.327945
1547542800000,2019-01-15T04:00:00,4,3623.64,3625.04,3578.07,3604.06,2603.260356
1547546400000,2019-01-15T05:00:00,5,3604.51,3618.0,3591.02,3610.64,1608.014451
1547550000000,2019-01-15T06:00:00,6,3610.56,3617.59,3606.37,3611.39,1017.478956
1547553600000,2019-01-15T07:00:00,7,3612.1,3618.0,3591.0,3602.6,1149.622173
1547557200000,2019-01-15T08:00:00,8,3602.06,3634.75,3600.0,3624.78,1675.951607
1547560800000,2019-01-15T09:00:00,9,3624.96,3626.31,3612.91,3625.09,1501.964222
1547564400000,2019-01-15T10:00:00,10,3625.09,3640.77,3580.0,3596.98,3168.354473
1547568000000,2019-01-15T11:00:00,11,3597.31,3610.73,3583.5,3599.01,1557.843901
1547571600000,2019-01-15T12:00:00,12,3599.01,3604.5,3592.05,3602.37,1000.566765
1547575200000,2019-01-15T13:00:00,13,3602.25,3607.62,3590.5,3596.98,1022.589069
1547578800000,2019-01-15T14:00:00,14,3596.96,3605.0,3589.01,3604.14,811.118759
1547582400000,2019-01-15T15:00:00,15,3604.14,3605.0,3516.62,3532.59,4462.085756
1547586000000,2019-01-15T16:00:00,16,3534.42,3550.0,3524.42,3539.33,1930.763014
1547589600000,2019-01-15T17:00:00,17,3539.57,3557.5,3536.05,3543.97,1109.863839
1547593200000,2019-01-15T18:00:00,18,3543.97,3565.1,3542.43,3553.06,1064.767737
1547596800000,2019-01-15T19:00:00,19,3553.06,3565.47,3543.51,3561.05,1070.838554
1547600400000,2019-01-15T20:00:00,20,3561.05,3569.89,3558.34,3568.74,674.116413
1547604000000,2019-01-15T21:00:00,21,3567.83,3568.79,3555.38,3564.83,762.129933
1547607600000,2019-01-15T22:00:00,22,3564.85,3575.37,3560.0,3572.5,703.880532
1547611200000,2019-01-15T23:00:00,23,3572.55,3583.71,3570.57,3572.95,1437.677955
1547614800000,2019-01-16T00:00:00,0,3572.63,3582.53,3570.0,3578.81,910.5712050000001
1547618400000,2019-01-16T01:00:00,1,3578.97,3580.89,3565.5,3569.93,801.808254
1547622000000,2019-01-16T02:00:00,2,3570.12,3572.0,3552.25,3555.07,920.5165910000001
1547625600000,2019-01-16T03:00:00,3,3556.04,3599.99,3553.96,3585.0,1375.809092
1547629200000,2019-01-16T04:00:00,4,3585.71,3603.96,3580.0,3580.63,1719.166766
1547632800000,2019-01-16T05:00:00,5,3580.64,3597.62,3580.55,3585.46,712.24549
1547636400000,2019-01-16T06:00:00,6,3587.06,3593.85,3583.08,3589.02,510.838845
1547640000000,2019-01-16T07:00:00,7,3589.08,3645.0,3589.0,3611.94,2079.2651530000003
1547643600000,2019-01-16T08:00:00,8,3611.11,3619.4,3574.93,3592.1,2109.110302
1547647200000,2019-01-16T09:00:00,9,3592.11,3609.14,3587.11,3598.21,1271.276094
1547650800000,2019-01-16T10:00:00,10,3598.23,3612.24,3579.0,3590.22,1568.32532
1547654400000,2019-01-16T11:00:00,11,3591.16,3594.51,3560.2,3581.57,1726.814007
1547658000000,2019-01-16T12:00:00,12,3582.01,3592.0,3581.59,3590.5,1005.3810689999999
1547661600000,2019-01-16T13:00:00,13,3590.51,3610.0,3576.81,3588.75,1479.794814
1547665200000,2019-01-16T14:00:00,14,3588.46,3592.16,3561.53,3576.4,1264.132377
1547668800000,2019-01-16T15:00:00,15,3576.6,3582.81,3561.81,3577.91,897.59865
1547672400000,2019-01-16T16:00:00,16,3577.91,3609.0,3575.31,3584.29,1259.1270359999999
1547676000000,2019-01-16T17:00:00,17,3584.29,3586.29,3576.05,3579.89,626.97428
1547679600000,2019-01-16T18:00:00,18,3580.18,3598.98,3578.0,3591.84,592.781245
1547683200000,2019-01-16T19:00:00,19,3591.84,3597.29,3582.08,3587.73,968.626011
1547686800000,2019-01-16T20:00:00,20,3587.53,3600.51,3582.99,3593.46,778.057422
1547690400000,2019-01-16T21:00:00,21,3593.46,3600.0,3551.16,3557.4,1102.69794
1547694000000,2019-01-16T22:00:00,22,3558.57,3576.64,3556.82,3574.59,1455.80137
1547697600000,2019-01-16T23:00:00,23,3574.57,3584.7,3568.17,3574.78,729.026598
1547701200000,2019-01-17T00:00:00,0,3573.75,3580.84,3568.16,3571.56,634.092423
1547704800000,2019-01-17T01:00:00,1,3571.58,3587.95,3568.19,3577.22,787.333087
1547708400000,2019-01-17T02:00:00,2,3576.64,3584.36,3570.0,3584.0,699.825101
1547712000000,2019-01-17T03:00:00,3,3583.73,3585.0,3574.0,3581.69,727.9632389999999
1547715600000,2019-01-17T04:00:00,4,3580.76,3582.47,3567.0,3570.18,980.4392119999999
1547719200000,2019-01-17T05:00:00,5,3570.56,3588.9,3530.39,3572.71,3209.878767
1547722800000,2019-01-17T06:00:00,6,3572.71,3583.37,3569.75,3579.56,1199.338241
1547726400000,2019-01-17T07:00:00,7,3580.3,3581.51,3560.84,3570.0,911.865943
1547730000000,2019-01-17T08:00:00,8,3569.34,3575.65,3563.02,3568.2,909.283051
1547733600000,2019-01-17T09:00:00,9,3568.2,3579.57,3558.87,3575.83,1096.2883279999999
1547737200000,2019-01-17T10:00:00,10,3575.83,3605.0,3570.0,3597.62,2046.588773
1547740800000,2019-01-17T11:00:00,11,3597.17,3633.0,3576.12,3581.98,2791.456293
1547744400000,2019-01-17T12:00:00,12,3581.98,3600.98,3573.0,3594.27,1597.202835
1547748000000,2019-01-17T13:00:00,13,3594.02,3618.78,3593.75,3605.69,1757.906618
